Model,Cluster,Group,CondoComplex,CondoComplexName,NBHD,PARCEL,ABSTRPRD,LIVEAREA,FINBSMNT,BASEMENT,YRBUILT,CONDITION,QUALITY,TOTUNITS,STORIES,GARTYPE,NOCARS,XTRAFFIC,FLOORLVL,NUMBDRM,NUMBATHS,COMMUSE,ARCSTYLE,SPRICE,DEDUCT,NETPRICE,TASP,SMONTH,SYEAR,QUALIFIED,STATUS
46,10,,548,Parkside @ Washington Park,526,05142-16-128-128,1130,1815,293,293,1997,AVG,B,1,3,Att,2,,1,2,3,,END UNIT,440000,0,440000,453525,1,2012,U,I
46,10,,548,Parkside @ Washington Park,526,05142-16-133-133,1130,1626,0,334,1997,AVG,B,1,3,Att,2,,1,2,3,,END UNIT,489900,0,489900,529052,5,2011,Q,I
15,6,,,,526,05142-17-013-000,1112,1346,0,826,1910,AVG,B,1,2,Det,2,,,3,2,,ONE AND HALF-STORY,440000,3500,436500,436500,6,2012,Q,I
15,1,,,,526,05142-17-021-000,1112,2702,979,1398,1923,Good,C,1,2,Att,2,,,3,5,,TWO-STORY,745000,0,745000,746835,5,2012,Q,I
15,1,,,,526,05142-18-004-000,1112,1251,294,309,1930,AVG,B,1,1,Det,2,,,2,2,,ONE-STORY,421600,0,421600,433023,7,2011,Q,I
15,1,,,,526,05142-18-026-000,1112,1099,850,971,1910,Good,C,1,1,Det,2,,,2,2,,ONE-STORY,519000,0,519000,543290,11,2010,U,I
51,6,,,,526,05142-18-035-000,1114,2080,936,1040,2004,AVG,A,1,2,Det,2,,,2,4,,END UNIT,708950,0,708950,708950,6,2012,Q,I
15,6,,,,526,05142-20-007-000,1112,2556,935,989,1922,AVG,B,1,2,Det,2,,,4,4,,TWO-STORY,980000,0,980000,1025865,11,2010,Q,I
15,1,,,,526,05142-20-019-000,1112,1232,704,1006,1946,AVG,C,1,1,Det,3,,,2,3,,ONE-STORY,505000,0,505000,513707,11,2011,U,I
46,10,,804,Washington Park Place Condominiums,526,05142-20-033-033,1130,713,0,0,1950,AVG,B,1,1,None,0,,1,2,1,,MIDDLE UNIT,185000,0,185000,206608,11,2010,Q,I
46,10,,804,Washington Park Place Condominiums,526,05142-20-034-034,1130,730,0,0,1950,AVG,B,1,1,None,0,,2,2,1,,END UNIT,15000,0,15000,15000,4,2012,U,I
12,4,,,,593,05142-21-004-000,1112,1498,1126,1408,1925,Good,B,1,1,Det,2,,,3,2,,ONE-STORY,600000,0,600000,618715,4,2011,Q,I
12,4,,,,593,05142-21-010-000,1112,1222,1040,1222,1924,VGood,B,1,1,Det,1,,,1,2,,ONE-STORY,579700,0,579700,602948,12,2010,Q,I
12,4,,,,593,05142-21-011-000,1112,1228,246,1228,1922,Good,B,1,1,Det,1,,,2,2,,ONE-STORY,495000,4579,490421,501348,8,2011,Q,I
51,6,,,,526,05142-21-028-000,1114,1847,835,928,2004,AVG,B,1,2,Det,2,,,2,4,,END UNIT,542500,0,542500,622772,7,2010,Q,I
12,4,,,,593,05142-22-005-000,1112,2263,1051,1106,1925,VGood,B,1,3,Det,4,,,4,4,,TWO AND HALF-STORY,744000,0,744000,768864,3,2011,Q,I
12,4,,,,593,05142-22-017-000,1112,2162,960,1016,1924,Good,B,1,1,Det,2,,,3,2,,ONE-STORY,680000,1925,678075,700736,3,2011,Q,I
12,4,,,,593,05142-22-019-000,1112,1801,847,892,1922,Good,B,1,1,Det,2,,,3,3,,ONE-STORY,610000,2500,607500,623742,6,2011,Q,I
12,4,,,,593,05142-22-020-000,1112,1454,1496,1496,1922,Good,B,1,1,Det,2,,,3,2,,ONE-STORY,595000,5500,589500,600007,10,2011,Q,I
12,22,,,,593,05142-23-001-000,1112,997,947,997,1925,AVG,B,1,1,Det,3,,,2,2,,ONE-STORY,400000,0,400000,410694,6,2011,Q,I
12,22,,,,593,05142-23-010-000,1112,1053,888,935,1924,AVG,B,1,1,Det,2,,,2,2,,ONE-STORY,435000,700,434300,435268,5,2012,Q,I
12,22,,,,593,05142-24-017-000,1112,1319,0,178,1900,Good,C,1,1,Det,1,,,2,2,,ONE-STORY,415000,2150,412850,415609,3,2012,Q,I
12,22,,,,593,05142-24-019-000,1112,1000,950,1000,1928,Good,C,1,1,Det,2,,,2,2,,ONE-STORY,450000,500,449500,460516,7,2011,Q,I
12,22,,,,593,05142-24-022-000,1112,1809,0,0,1924,Good,C,1,2,Det,2,,,2,2,,ONE AND HALF-STORY,482000,0,482000,485222,3,2012,Q,I
12,22,,,,593,05142-24-026-000,1112,1012,0,299,1905,Good,C,1,1,Det,1,,,2,2,,ONE-STORY,385000,1900,383100,395903,3,2011,Q,I
12,22,,,,593,05142-24-031-000,1112,1000,450,550,1908,Good,C,1,1,Det,2,,,2,2,,ONE-STORY,435000,0,435000,435000,4,2012,U,I
12,2,,,,593,05142-25-013-000,1112,1210,1150,1210,1920,Good,C,1,1,Det,3,,,2,3,,ONE-STORY,494900,8848,486052,490384,2,2012,Q,I
12,22,,,,593,05142-25-021-000,1112,1116,1060,1116,1924,Good,C,1,1,Det,2,,,2,2,,ONE-STORY,395000,0,395000,411721,11,2010,Q,I
12,22,,,,593,05142-25-026-000,1112,1173,1056,1173,1926,AVG,C,1,1,Det,3,,,2,2,,ONE-STORY,409950,6000,403950,412950,8,2011,Q,I
51,7,,,,593,05142-25-032-000,1114,2046,861,906,2008,AVG,B,1,2,Det,2,1,,3,4,,END UNIT,559000,0,559000,602155,6,2011,Q,I
12,22,,,,593,05142-26-004-000,1112,1013,962,1013,1924,VGood,C,1,1,Det,1,,,2,2,,ONE-STORY,424000,2000,422000,432342,7,2011,Q,I
12,4,,,,593,05142-26-015-000,1112,960,864,960,1922,AVG,B,1,1,Det,2,,,2,1,,ONE-STORY,373000,0,373000,389621,10,2010,Q,I
12,4,,,,593,05142-26-020-000,1112,1037,985,1023,1920,Good,B,1,1,Det,1,,,2,3,,ONE-STORY,520000,0,520000,537378,3,2011,Q,I
12,4,,,,593,05142-26-020-000,1112,1037,985,1023,1920,Good,B,1,1,Det,1,,,2,3,,ONE-STORY,375000,0,375000,375000,7,2010,U,I
51,7,,,,593,05142-26-030-000,1114,848,784,825,1923,Good,C,1,1,None,0,,,2,1,,END UNIT,265000,0,265000,292277,2,2011,Q,I
51,7,,,,593,05142-26-033-000,1114,2000,876,922,2005,AVG,B,1,2,Det,2,1,,3,4,,END UNIT,505000,5000,500000,551466,2,2011,Q,I
51,7,,,,593,05142-26-034-000,1114,1980,940,990,2006,AVG,B,1,2,Det,2,,,2,4,,END UNIT,620000,0,620000,627977,4,2012,Q,I
51,7,,,,593,05142-26-036-000,1114,1990,895,995,2007,AVG,B,1,2,Det,2,,,3,4,,END UNIT,600000,7300,592700,668960,10,2010,Q,I
51,7,,,,593,05142-26-039-000,1114,1911,847,892,2007,AVG,B,1,2,Det,2,,,2,4,,END UNIT,677000,3000,674000,678336,5,2012,Q,I
12,4,,,,593,05142-27-018-000,1112,1095,1040,1095,1923,VGood,B,1,1,Det,2,,,2,2,,ONE-STORY,550000,0,550000,565930,5,2011,Q,I
12,4,,,,593,05142-27-020-000,1112,1083,1028,1083,1923,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,515000,0,515000,529916,5,2011,Q,I
12,4,,,,593,05142-27-032-000,1112,1084,0,0,1906,AVG,C,1,2,Det,2,,,2,2,,TWO-STORY,284000,0,284000,288429,11,2011,Q,I
51,7,,,,593,05142-27-036-000,1114,2000,830,922,2006,Good,B,1,2,Det,2,,,3,4,,END UNIT,700000,0,700000,776556,1,2011,Q,I
12,4,,,,593,05142-28-009-000,1112,2811,465,1439,1920,Good,B,1,2,Det,3,,,4,3,,TWO-STORY,675000,0,675000,691543,7,2011,Q,I
51,7,,,,593,05142-28-027-000,1114,2480,1015,1124,2002,AVG,B,1,2,Att,2,,,2,4,,END UNIT,620000,0,620000,667864,6,2011,Q,I
15,1,,,,526,05142-29-026-000,1112,2580,948,1264,1920,AVG,B,1,2,Det,2,,,4,3,,TWO-STORY,835000,0,835000,839114,4,2012,Q,I
12,4,,,,593,05143-03-006-000,1112,1182,1123,1182,1926,VGood,B,1,1,Det,2,,,2,2,,ONE-STORY,570000,0,570000,576350,1,2012,Q,I
12,4,,,,593,05143-03-011-000,1112,1208,1005,1058,1921,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,492500,0,492500,499084,12,2011,Q,I
15,6,,,,526,05143-03-017-000,1112,1475,1064,1064,1911,AVG,B,1,1,Det,2,,,2,2,,ONE-STORY,520000,0,520000,544336,11,2010,Q,I
15,6,,,,526,05143-03-021-000,1112,1301,764,1146,1913,AVG,B,1,1,Det,2,1,,2,1,,ONE-STORY,470000,3000,467000,469301,4,2012,Q,I
15,6,,,,526,05143-03-025-000,1112,1382,691,1382,1917,AVG,B,1,1,CP,2,,,2,2,,ONE-STORY,530000,0,530000,560026,7,2010,Q,I
12,4,,,,593,05143-04-013-000,1112,1270,566,666,1906,Good,C,1,2,Det,2,,,3,3,,ONE AND HALF-STORY,517100,5800,511300,536362,8,2010,Q,I
12,4,,,,593,05143-04-015-000,1112,1239,1053,1239,1924,AVG,B,1,1,Det,3,,,2,3,,ONE-STORY,529000,0,529000,551394,11,2010,Q,I
12,4,,,,593,05143-04-017-000,1112,1010,800,914,1923,AVG,B,1,1,Det,2,,,2,2,,ONE-STORY,442000,0,442000,446924,1,2012,Q,I
12,4,,,,593,05143-04-025-000,1112,1417,1275,1417,1922,Good,B,1,1,Det,2,,,3,3,,ONE-STORY,587000,483,586517,594358,12,2011,Q,I
51,7,,,,593,05143-04-033-000,1114,1198,456,480,1920,AVG,C,1,1,Det,1,,,2,2,,END UNIT,340000,0,340000,348749,2,2012,Q,I
51,7,,,,593,05143-04-034-000,1114,1198,456,480,1920,AVG,C,1,1,Det,1,,,2,2,,END UNIT,345000,4600,340400,346970,3,2012,Q,I
12,22,,,,593,05143-05-004-000,1112,1220,622,777,1924,Good,C,1,1,Det,2,,,2,2,,ONE-STORY,444900,0,444900,466707,8,2010,Q,I
12,4,,,,593,05143-05-018-000,1112,944,685,722,1924,Good,B,1,1,Att/Det,2,,,2,2,,ONE-STORY,465900,4000,461900,461900,6,2012,Q,I
12,4,,,,593,05143-05-022-000,1112,1317,836,1065,1924,Good,B,1,1,Att,1,,,3,2,,ONE-STORY,506000,6000,500000,503342,3,2012,Q,I
12,2,,,,593,05143-06-001-000,1112,1727,1627,1727,2010,AVG,B,1,1,Att,1,,,2,4,,ONE-STORY,760000,0,760000,760000,12,2010,U,V
12,2,,,,593,05143-06-004-000,1112,1535,0,462,1890,Good,C,1,1,Det,3,,,3,2,,ONE-STORY,405000,0,405000,418535,3,2011,Q,I
12,2,,,,593,05143-07-002-000,1112,890,704,804,1925,AVG,C,1,1,Det,1,,,2,2,,ONE-STORY,312000,3120,308880,313009,12,2011,U,I
12,4,,,,593,05143-08-025-000,1112,782,478,578,1922,AVG,B,1,1,Det,1,,,2,2,,ONE-STORY,190000,0,190000,190000,4,2012,U,I
51,7,,,,593,05143-08-032-000,1114,622,0,0,1896,AVG,C,1,1,Det,1,1,,1,1,,END UNIT,191000,0,191000,203288,8,2011,Q,I
51,7,,,,593,05143-08-034-000,1114,1978,962,1013,2004,AVG,A,1,2,Det,2,1,,3,4,,END UNIT,585000,0,585000,656506,11,2010,Q,I
12,4,,,,593,05143-09-033-000,1112,2700,1284,1352,2011,AVG,B,1,2,Det,2,,,3,5,,TWO-STORY,360000,0,360000,360000,5,2011,U,V
12,4,,,,593,05143-09-034-000,1112,2356,969,1020,2012,AVG,B,1,3,Det,3,,,3,5,,TWO AND HALF-STORY,350000,0,350000,350000,11,2011,Q,V
15,1,,,,526,05143-10-013-000,1112,1466,0,0,1918,Good,C,1,1,Att,2,1,,2,2,,ONE-STORY,406000,0,406000,406000,6,2012,Q,I
15,16,,,,526,05143-11-007-000,1112,3285,1626,1692,2008,Good,X,1,3,Det,2,,,3,5,,THREE-STORY,1760000,9775,1750225,1814892,3,2011,Q,I
15,11,,,,526,05143-11-012-000,1112,2699,1012,1344,2011,AVG,B,1,2,Det,2,,,3,5,,TWO-STORY,418800,0,418800,418800,9,2010,Q,V
15,11,,,,526,05143-11-012-000,1112,2699,1012,1344,2011,AVG,B,1,2,Det,2,,,3,5,,TWO-STORY,360000,0,360000,360000,7,2010,U,I
15,11,,,,526,05143-11-015-000,1112,3584,1800,1923,2012,AVG,B,1,2,Att,3,,,3,6,,TWO-STORY,550000,0,550000,552710,4,2012,Q,I
15,1,,,,526,05143-11-016-000,1112,2902,650,760,1913,Good,B,1,2,Det,2,,,4,4,,TWO-STORY,945000,0,945000,996210,8,2010,Q,I
15,1,,,,526,05143-11-018-000,1112,2176,960,1010,1906,AVG,B,1,2,Det,2,,,4,4,,TWO-STORY,720000,5000,715000,746701,12,2010,Q,I
15,1,,,,526,05143-11-019-000,1112,2423,1400,1474,1955,Good,B,1,2,Det,3,,,4,4,,TWO-STORY,935750,0,935750,977239,12,2010,Q,I
15,1,,,,526,05143-11-020-000,1112,1559,1247,1559,1924,AVG,B,1,1,Det,3,,,3,2,,ONE-STORY,649500,0,649500,649500,6,2012,Q,I
15,11,,,,526,05143-14-019-000,1112,3208,1221,1524,2011,AVG,A,1,2,Att,3,,,4,5,,TWO-STORY,445000,0,445000,445000,12,2010,Q,V
12,4,,,,593,05143-15-003-000,1112,2706,509,536,1911,VGood,B,1,2,Det,2,,,3,3,,TWO-STORY,844200,0,844200,887460,7,2010,Q,I
12,4,,,,593,05143-16-031-000,1112,1812,768,806,1911,VGood,B,1,2,Det,1,,,2,4,,TWO-STORY,715000,0,715000,748453,9,2010,Q,I
51,7,,,,593,05143-16-035-000,1114,1933,869,915,2005,AVG,A,1,2,Det,2,,,3,4,,END UNIT,645000,0,645000,698943,5,2011,Q,I
51,7,,,,593,05143-16-036-000,1114,1890,770,945,2010,AVG,B,1,2,Det,2,,,3,4,,END UNIT,650000,5000,645000,694794,6,2011,Q,I
51,7,,,,593,05143-16-037-000,1114,1862,745,931,2010,AVG,B,1,2,Det,2,,,2,4,,END UNIT,640000,0,640000,693525,5,2011,Q,I
12,22,,,,593,05143-17-004-000,1112,855,225,282,1911,AVG,C,1,1,Det,1,,,2,1,,ONE-STORY,275000,0,275000,282352,6,2011,Q,I
12,22,,,,593,05143-17-005-000,1112,984,0,283,1911,AVG,C,1,1,Det,2,,,2,1,,ONE-STORY,230000,0,230000,230000,5,2012,U,I
12,22,,,,593,05143-17-011-000,1112,907,0,267,1911,Good,C,1,1,Det,2,,,2,1,,ONE-STORY,387500,0,387500,392680,12,2011,Q,I
12,22,,,,593,05143-17-014-000,1112,1080,347,347,1911,Good,C,1,1,det/CP,2,,,2,2,,ONE-STORY,410000,0,410000,410913,5,2012,Q,I
12,4,,,,593,05143-17-020-000,1112,2082,953,1059,1911,AVG,B,1,2,Det,2,,,3,3,,ONE AND HALF-STORY,575000,0,575000,580124,2,2012,Q,I
12,4,,,,593,05143-17-024-000,1112,1573,0,300,1906,AVG,C,1,1,None,0,,,3,2,,ONE-STORY,383000,0,383000,401773,8,2010,Q,I
12,4,,,,593,05143-17-025-000,1112,2317,787,829,1922,Good,B,1,2,Det,3,,,4,4,,TWO-STORY,284000,0,284000,284000,11,2011,U,I
12,4,,,,593,05143-17-026-000,1112,974,195,412,1911,AVG,C,1,1,Det,1,,,2,1,,ONE-STORY,313500,3500,310000,322432,12,2010,Q,I
12,4,,,,593,05143-17-030-000,1112,1389,1250,1389,1922,Good,B,1,1,Det,1,,,2,2,,ONE-STORY,545000,5000,540000,546016,1,2012,Q,I
12,2,,,,593,05143-18-009-000,1112,862,0,299,1906,AVG,C,1,1,Det,1,,,2,1,,ONE-STORY,299900,0,299900,311259,1,2011,Q,I
12,2,,,,593,05143-19-007-000,1112,1341,0,116,1906,AVG,C,1,1,Det,3,,,2,2,,ONE-STORY,359896,0,359896,360698,5,2012,Q,I
12,22,,,,593,05143-19-023-000,1112,916,0,360,1906,AVG,C,1,1,Det,3,,,2,1,,ONE-STORY,315000,0,315000,329738,9,2010,Q,I
12,22,,,,593,05143-20-002-000,1112,1468,0,203,1906,AVG,C,1,2,Det,2,,,2,2,,ONE AND HALF-STORY,330000,0,330000,330000,1,2012,U,I
12,22,,,,593,05143-20-007-000,1112,1867,358,377,1909,VGood,C,1,2,det/CP,3,,,4,3,,TWO-STORY,570000,1600,568400,568400,6,2012,Q,I
12,22,,,,593,05143-20-008-000,1112,1030,328,345,1909,Good,C,1,1,Det,2,,,2,1,,ONE-STORY,408900,3902,404998,404998,6,2012,Q,I
12,22,,,,593,05143-20-012-000,1112,2173,1066,1066,2011,Good,C,1,2,Det,2,,,3,4,,TWO-STORY,207000,0,207000,207000,3,2011,Q,V
12,4,,,,593,05143-20-024-000,1112,2464,195,325,1949,AVG,B,1,2,Att/Det,4,,,3,2,,TWO-STORY,485000,4350,480650,495642,4,2011,Q,I
12,4,,,,593,05143-20-026-000,1112,1095,0,1095,1925,AVG,C,1,1,Det,2,,,2,1,,ONE-STORY,405000,2500,402500,422229,8,2010,Q,I
12,4,,,,593,05143-21-003-000,1112,2084,700,911,1911,AVG,C,1,2,Det,3,,,3,2,,TWO-STORY,462500,0,462500,482079,11,2010,Q,I
12,4,,,,593,05143-21-004-000,1112,1833,300,343,1924,AVG,C,1,1,Det,2,,,3,3,,ONE-STORY,532500,0,532500,543178,9,2011,Q,I
12,4,,,,593,05143-21-022-000,1112,1055,227,379,1911,Good,B,1,1,Det,1,,,2,1,,ONE-STORY,425400,0,425400,425400,6,2012,Q,I
51,7,,,,593,05143-21-030-000,1114,976,0,625,1929,AVG,C,1,1,Det,1,,,2,1,,END UNIT,294000,3000,291000,315337,5,2011,U,I
12,4,,,,593,05143-22-003-000,1112,1239,0,636,1910,Good,B,1,1,Det,2,,,3,1,,ONE-STORY,448000,0,448000,470957,7,2010,Q,I
15,6,,,,526,05143-22-016-000,1112,2077,1150,1278,1939,AVG,B,1,1,Det,2,1,,3,3,,ONE-STORY,625000,0,625000,631158,2,2012,Q,I
51,6,,,,526,05143-22-034-000,1114,2812,1063,1119,2006,AVG,B,1,2,Det,2,,,3,5,,END UNIT,725000,0,725000,808955,12,2010,Q,I
51,7,,,,593,05143-22-037-000,1114,2388,900,998,2007,AVG,B,1,3,Det,2,,,2,5,,END UNIT,679500,0,679500,710100,11,2011,Q,I
51,7,,,,593,05143-22-039-000,1114,2388,900,998,2007,AVG,B,1,3,Det,2,,,2,5,,END UNIT,662000,0,662000,662000,6,2012,Q,I
15,16,,,,526,05143-23-009-000,1112,4780,0,1915,2012,AVG,A,1,3,Att,2,,,3,5,,THREE-STORY,825000,0,825000,825000,11,2011,Q,V
15,1,,,,526,05143-23-015-000,1112,1300,700,1160,1921,AVG,B,1,1,Att,2,,,2,3,,ONE-STORY,555000,0,555000,571405,6,2011,Q,I
15,1,,,,526,05143-23-016-000,1112,2636,995,1106,1926,AVG,B,1,2,Det,2,,,3,5,,TWO-STORY,875000,0,875000,915951,11,2010,Q,I
15,1,,,,526,05143-23-018-000,1112,1318,840,1222,1927,AVG,B,1,1,Det,2,,,2,2,,ONE-STORY,550000,4000,546000,567519,2,2011,Q,I
15,11,,,,526,05143-23-019-000,1112,3143,1500,1700,2011,AVG,B,1,2,Att,3,,,3,5,,TWO-STORY,457150,0,457150,457150,8,2011,Q,V
15,1,,,,526,05144-01-002-000,1112,2100,902,1046,1931,AVG,B,1,2,Det,2,1,,3,4,,TWO-STORY,775000,300,774700,791874,9,2011,Q,I
15,1,,,,526,05144-01-011-000,1112,981,820,981,1928,AVG,B,1,1,Det,2,,,2,2,,ONE-STORY,420000,1000,419000,419000,6,2012,Q,I
15,1,,,,526,05144-01-011-000,1112,981,820,981,1928,AVG,B,1,1,Det,2,,,2,2,,ONE-STORY,385000,0,385000,385000,11,2010,U,I
15,1,,,,526,05144-02-001-000,1112,1955,900,1007,1929,AVG,B,1,2,Det,3,,,3,4,,TWO-STORY,667000,0,667000,668643,5,2012,Q,I
15,1,,,,526,05144-02-016-000,1112,1276,1000,1276,1926,Good,B,1,1,Det,2,,,2,3,,ONE-STORY,600000,0,600000,631036,9,2010,Q,I
15,1,,,,526,05144-02-026-000,1112,2102,1080,1257,1926,AVG,B,1,2,Det,1,,,4,4,,TWO-STORY,537500,0,537500,563979,10,2010,U,I
15,1,,,,526,05144-03-007-000,1112,1606,920,1130,1926,AVG,B,1,1,Det,2,,,3,3,,ONE-STORY,529000,9000,520000,537932,4,2011,Q,I
15,11,,,,526,05144-03-025-000,1112,3111,1259,1481,2011,AVG,A,1,2,Det,3,,,3,4,,TWO-STORY,360000,0,360000,360000,4,2011,Q,V
15,1,,,,526,05144-04-004-000,1112,1203,225,472,1925,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,510525,0,510525,513040,4,2012,Q,I
15,1,,,,526,05144-04-006-000,1112,910,260,910,1926,AVG,B,1,1,Det,1,,,2,2,,ONE-STORY,410000,425,409575,432779,7,2010,Q,I
15,1,,,,526,05144-04-010-000,1112,1195,1095,1195,1929,Good,C,1,1,Det,1,,,2,3,,ONE-STORY,521500,3500,518000,542243,11,2010,Q,I
15,1,,,,526,05144-04-013-000,1112,862,502,862,1926,AVG,B,1,1,Det,1,,,1,2,,ONE-STORY,481000,0,481000,481000,6,2011,U,I
15,11,,,,526,05144-04-020-000,1112,2964,1786,1886,2004,AVG,B,1,2,Att,2,,,5,5,,TWO-STORY,1050000,0,1050000,1065518,12,2011,Q,I
15,1,,,,526,05144-04-024-000,1112,2383,1020,1138,1931,Good,B,1,2,Det,2,,,4,4,,TWO-STORY,935000,0,935000,976456,12,2010,Q,I
15,1,,,,526,05144-04-026-000,1112,1401,1026,1343,1931,AVG,B,1,1,Det,2,,,3,2,,ONE-STORY,499900,0,499900,526990,8,2010,Q,I
15,1,,,,526,05144-05-004-000,1112,1185,1032,1185,1924,Good,B,1,1,Det,2,,,2,3,,ONE-STORY,612500,0,612500,615517,4,2012,Q,I
15,11,,,,526,05144-05-007-000,1112,2879,1267,1367,2012,AVG,B,1,2,Det,2,,,3,5,,TWO-STORY,380500,0,380500,380500,8,2011,Q,V
15,1,,,,526,05144-06-004-000,1112,2183,467,492,1925,AVG,B,1,2,Det,2,,,3,3,,ONE AND HALF-STORY,535000,1000,534000,564253,7,2010,Q,I
15,1,,,,526,05144-06-029-000,1112,1991,0,327,1893,AVG,C,1,2,Det,3,,,4,2,,TWO-STORY,525000,0,525000,541811,5,2011,Q,I
15,1,,,,526,05144-07-003-000,1112,1133,912,1133,1924,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,584000,400,583600,587913,3,2012,Q,I
15,1,,,,526,05144-07-020-000,1112,1128,1000,1128,1922,Good,B,1,1,Det,1,,,2,2,,ONE-STORY,587500,3400,584100,585539,5,2012,Q,I
15,1,,,,526,05144-07-020-000,1112,1128,1000,1128,1922,Good,B,1,1,Det,1,,,2,2,,ONE-STORY,382500,0,382500,382500,9,2011,U,I
15,1,,,,526,05144-07-025-000,1112,2368,0,0,1903,AVG,C,1,2,Det,2,,,4,3,,TWO-STORY,516400,0,516400,544384,8,2010,Q,I
15,1,,,,526,05144-08-021-000,1112,1128,846,1128,1924,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,496200,0,496200,510867,6,2011,Q,I
15,11,,,,526,05144-08-022-000,1112,2598,1252,1318,2012,AVG,A,1,2,Det,2,,,3,4,,TWO-STORY,417000,0,417000,417000,8,2011,Q,V
15,1,,,,526,05144-08-025-000,1112,2432,1184,1316,1924,AVG,B,1,2,Det,2,,,5,4,,TWO-STORY,675000,0,675000,675000,8,2010,U,I
15,1,,,,526,05144-09-001-000,1112,2148,2040,2148,1921,AVG,B,1,1,Det,2,,,3,4,,ONE-STORY,525000,0,525000,553450,8,2010,U,I
15,1,,,,526,05144-09-020-000,1112,1457,519,1081,1921,AVG,B,1,1,Det,1,,,3,2,,ONE-STORY,439000,0,439000,461708,9,2010,Q,I
15,1,,,,526,05144-10-007-000,1112,1540,1024,1135,1922,Good,B,1,1,Att,2,,,3,3,,ONE-STORY,634668,0,634668,636231,5,2012,Q,I
15,1,,,,526,05144-10-010-000,1112,1424,955,1135,1922,Good,B,1,1,Det,2,,,3,2,,ONE-STORY,590000,0,590000,590000,6,2012,Q,I
15,11,,,,526,05144-10-023-000,1112,2584,1040,1300,2005,AVG,B,1,2,Det,2,,,3,4,,TWO-STORY,835000,0,835000,855568,8,2011,Q,I
15,1,,,,526,05144-11-002-000,1112,1060,918,1060,1925,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,527000,0,527000,545173,4,2011,Q,I
15,1,,,,526,05144-11-006-000,1112,2772,1192,1208,1926,Good,B,1,2,Det,2,,,3,4,,TWO-STORY,856083,0,856083,891931,1,2011,Q,I
15,11,,,,526,05144-11-011-000,1112,2614,1350,1450,2010,VGood,B,1,2,Det,2,,,3,4,,TWO-STORY,1100000,0,1100000,1132514,6,2011,Q,I
15,11,,,,526,05144-11-012-000,1112,2937,1243,1495,2007,VGood,B,1,2,Det,2,,,3,5,,TWO-STORY,1115000,0,1115000,1128732,1,2012,Q,I
15,11,,,,526,05144-11-020-000,1112,2611,1233,1333,2011,AVG,B,1,2,Det,2,,,3,5,,TWO-STORY,400000,0,400000,400000,7,2011,Q,V
15,11,,,,526,05144-11-031-000,1112,3235,1637,1723,2008,Good,A,1,2,Att,3,,,4,5,,TWO-STORY,1350000,0,1350000,1389904,6,2011,Q,I
15,1,,,,526,05144-12-002-000,1112,1485,1083,1140,1924,AVG,B,1,1,Det,1,,,3,3,,ONE-STORY,515000,0,515000,521343,1,2012,Q,I
15,1,,,,526,05144-12-010-000,1112,2231,0,1157,1924,AVG,B,1,2,Det,1,,,3,3,,TWO-STORY,620000,0,620000,655125,7,2010,Q,I
15,1,,,,526,05144-12-016-000,1112,1149,660,1149,1923,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,540000,2000,538000,553902,6,2011,Q,I
15,1,,,,526,05144-12-023-000,1112,1168,904,1130,1928,Good,B,1,1,Det,1,,,2,3,,ONE-STORY,580000,0,580000,594287,8,2011,Q,I
15,11,,,,526,05144-12-028-000,1112,2587,1054,1317,2012,AVG,A,1,2,Det,2,,,3,4,,TWO-STORY,360000,0,360000,360000,7,2011,Q,V
15,1,,,,526,05144-12-031-000,1112,1152,1008,1152,1925,AVG,B,1,1,Det,1,,,3,2,,ONE-STORY,355752,0,355752,362762,10,2011,Q,I
15,1,,,,526,05144-13-002-000,1112,1922,1113,1172,1929,AVG,B,1,2,Det,3,,,3,3,,TWO-STORY,700000,0,700000,739658,7,2010,Q,I
15,1,,,,526,05144-13-010-000,1112,2336,1034,1152,1925,Good,B,1,2,Det,3,,,3,4,,ONE AND HALF-STORY,825000,2900,822100,824125,5,2012,Q,I
15,11,,,,526,05144-13-012-000,1112,3195,1700,1789,2008,AVG,A,1,2,Att,2,,,3,5,,TWO-STORY,1240000,0,1240000,1264435,10,2011,Q,I
15,11,,,,526,05144-13-018-000,1112,2472,1374,1527,2006,AVG,A,1,2,Att,3,,,3,3,,TWO-STORY,1045951,0,1045951,1105208,7,2010,Q,I
15,11,,,,526,05144-13-022-000,1112,2634,1100,1134,2005,AVG,A,1,2,Det,3,,,4,5,,TWO-STORY,875000,0,875000,900864,6,2011,Q,I
15,1,,,,526,05144-14-007-000,1112,1767,1200,1625,1926,Good,B,1,1,Det,3,1,,3,3,,ONE-STORY,740000,0,740000,760050,7,2011,Q,I
15,1,,,,526,05144-14-011-000,1112,3546,992,1044,1925,Good,B,1,2,Det,2,1,,4,5,,TWO-STORY,1100000,0,1100000,1105419,4,2012,Q,I
